event_id,tiger_id,filename,timestamp,camera_id,latitude,longitude,grid_id,zone,zone_type,habitat,range,station_id,trail_type,previous_camera,distance_from_previous_km,bearing_deg,estimated_travel_time_hr,home_range_id,distance_from_hr_center_km,inside_home_range,distance_to_core_boundary_km,distance_to_buffer_km,distance_to_village_km,nearest_village,distance_to_water_km,nearest_water,prey_density,water_availability,human_disturbance,camera_operational,camera_detection_probability,image_quality,reid_confidence,movement_state,behavioral_state,season,alert_level,ambient_temp_c,lighting_condition,camera_type,nearest_village_dist_km,event_type,anomaly_type,anomaly_confidence
da81ccf4-9c9,139,003083.jpg,2022-07-05 21:00:00,CAM-0033,21.679446,79.200519,G010005,core_forest,core_forest,mixed_forest,West Pench,CAM-0033,streambed,CAM-0055,2.903,220.2,0.97,HR-139,3.034,False,7.394,10.532,7.912,Bodalkasa,4.911,Pench River North,0.8,0.194,0.05,True,0.074,partial,0.58,RESTING,resting,monsoon,SAFE,27.3,Night (IR Flash),Camera Trap (Wildlife),7.912,observation,normal,0.0
88d3c634-7cf,148,001594.jpg,2022-07-05 21:00:00,CAM-0052,21.622385,79.277484,G007009,core_forest,core_forest,mixed_forest,Chorbahuli,CAM-0052,animal_trail,CAM-0052,0.0,0.0,0.0,HR-148,0.432,True,7.311,11.458,11.091,Pipariya,1.539,NH-44 Culvert Pool,0.891,0.736,0.151,True,0.548,partial_ir,0.49,NORMAL,normal_travel,monsoon,SAFE,25.0,Night (IR Flash),Camera Trap (Wildlife),11.091,observation,prey_driven_movement,0.4
560f6554-af0,177,003624.jpg,2022-07-05 21:00:00,CAM-0046,21.678507,79.262817,G010008,core_forest,core_forest,teak_forest,Chorbahuli,CAM-0046,crossing,CAM-0046,0.0,0.0,0.0,HR-177,0.272,True,7.662,10.329,8.163,Bandara,3.947,Chorbahuli Nala,0.858,0.344,0.249,True,0.313,partial_ir,0.46,NORMAL,normal_travel,monsoon,SAFE,24.1,Night (IR Flash),Camera Trap (Wildlife),8.163,observation,normal,0.0
4649c4dc-438,244,004084.jpg,2022-07-05 21:00:00,CAM-0037,21.627916,79.223226,G007006,core_forest,core_forest,grassland,Chorbahuli,CAM-0037,streambed,CAM-0047,1.601,291.0,0.53,HR-244,1.52,True,8.942,13.678,10.719,Wadamba,3.347,Chorbahuli Nala,0.95,0.599,0.05,True,0.071,poor,0.32,SLOW,slow_movement,monsoon,SAFE,26.9,Night (IR Flash),Camera Trap (Wildlife),10.719,observation,normal,0.0
ea4acb2b-4b5,255,000500.jpg,2022-07-05 21:00:00,CAM-0095,21.553553,79.25776,G003008,core_forest,core_forest,mixed_forest,Nagalwadi Buffer,CAM-0095,animal_trail,CAM-0095,0.0,0.0,0.0,HR-255,0.766,True,0.544,5.668,6.171,Chargaon,4.686,Paoni Nala,0.756,0.191,0.32,True,0.303,good_ir,0.7,SLOW,slow_movement,monsoon,SAFE,25.3,Night (IR Flash),Camera Trap (Wildlife),6.171,observation,normal,0.0
bd101eeb-fcc,256,001130.jpg,2022-07-05 21:00:00,CAM-0003,21.609939,79.300875,G006010,core_forest,core_forest,bamboo,East Pench,CAM-0003,animal_trail,CAM-0002,1.393,180.9,0.46,HR-256,0.279,True,4.915,8.868,8.327,Pipariya,4.314,NH-44 Culvert Pool,0.732,0.281,0.05,True,0.439,partial_ir,0.52,SLOW,slow_movement,monsoon,SAFE,25.3,Night (IR Flash),Camera Trap (Wildlife),8.327,observation,normal,0.0
185898f3-0fe,0,002558.jpg,2022-07-06 00:00:00,CAM-0062,21.587664,79.160376,G005003,core_forest,core_forest,riparian_forest,Saleghat,CAM-0062,waterhole_approach,CAM-0113,1.9,90.8,0.63,HR-0,1.622,True,1.584,6.245,3.668,Wadamba,0.943,Saleghat Nala,1.0,0.885,0.205,True,0.256,good_ir,0.69,RESTING,resting,monsoon,SAFE,18.3,Night (IR Flash),Camera Trap (Wildlife),3.668,observation,normal,0.0
728232e7-54b,57,004314.jpg,2022-07-06 00:00:00,CAM-0096,21.518405,79.2607,G001008,buffer,buffer,mixed_forest,Nagalwadi Buffer,CAM-0096,ridge,CAM-0082,1.965,86.5,0.66,HR-57,1.069,True,3.345,1.941,2.266,Chargaon,4.385,Paoni Nala,0.502,0.272,0.67,True,0.116,poor,0.27,SLOW,slow_movement,monsoon,CAUTION,18.0,Night (IR Flash),Camera Trap (Wildlife),2.266,observation,normal,0.0
ce523b51-060,117,004538.jpg,2022-07-06 00:00:00,CAM-0014,21.608399,79.358705,G006013,core_forest,core_forest,teak_forest,East Pench,CAM-0014,streambed,CAM-0018,1.727,167.8,0.58,HR-117,2.129,True,0.423,3.524,2.738,Sillari,5.483,East Pench Nala,0.701,0.196,0.167,True,0.06,occluded,0.35,RESTING,resting,monsoon,SAFE,19.9,Night (IR Flash),Camera Trap (Wildlife),2.738,observation,normal,0.0
8346d987-2ee,132,003946.jpg,2022-07-06 00:00:00,CAM-0078,21.536082,79.221711,G002006,buffer,buffer,scrub,Paoni Buffer,CAM-0078,streambed,CAM-0077,2.86,43.4,0.95,HR-132,0.948,True,1.208,4.306,2.9,Paoni,0.698,Paoni Nala,0.593,0.904,0.446,True,0.178,poor,0.32,SLOW,slow_movement,monsoon,CAUTION,18.2,Night (IR Flash),Camera Trap (Wildlife),2.9,observation,normal,0.0
4cc46f4d-4ff,136,001893.jpg,2022-07-06 00:00:00,CAM-0096,21.518405,79.2607,G001008,buffer,buffer,mixed_forest,Nagalwadi Buffer,CAM-0096,ridge,CAM-0088,2.099,185.2,0.7,HR-136,1.428,True,3.345,1.941,2.266,Chargaon,4.385,Paoni Nala,0.523,0.306,0.595,True,0.073,occluded,0.31,SLOW,slow_movement,monsoon,CAUTION,20.0,Night (IR Flash),Camera Trap (Wildlife),2.266,observation,normal,0.0
14ae9ed5-12b,187,004157.jpg,2022-07-06 00:00:00,CAM-0053,21.715437,79.239766,G012007,core_forest,core_forest,teak_forest,Devalapar,CAM-0053,crossing,CAM-0053,0.0,0.0,0.0,HR-187,1.962,True,3.741,6.37,4.562,Bandara,0.778,Pench River North,1.0,0.873,0.18,True,0.33,good_ir,0.76,RESTING,resting,monsoon,SAFE,21.0,Night (IR Flash),Camera Trap (Wildlife),4.562,observation,normal,0.0
7c93d7c5-33c,217,002185.jpg,2022-07-06 00:00:00,CAM-0002,21.622489,79.301077,G007010,core_forest,core_forest,mixed_forest,East Pench,CAM-0002,streambed,CAM-0003,1.393,0.9,0.46,HR-217,1.111,True,6.151,9.945,8.722,Sillari,3.745,Pench River Main,0.824,0.433,0.05,True,0.17,poor,0.24,RESTING,resting,monsoon,SAFE,20.1,Night (IR Flash),Camera Trap (Wildlife),8.722,observation,normal,0.0
31c581a5-ce1,222,004490.jpg,2022-07-06 00:00:00,CAM-0113,21.587896,79.141935,G005002,buffer,buffer,grassland,West Buffer,CAM-0113,animal_trail,CAM-0114,3.9,181.0,1.3,HR-222,1.458,True,0.105,4.252,3.818,Jamun,2.503,Saleghat Nala,1.0,0.885,0.205,True,0.054,occluded,0.37,RESTING,resting,monsoon,CAUTION,20.2,Night (IR Flash),Camera Trap (Wildlife),3.818,observation,normal,0.0
33009ae0-c20,247,002543.jpg,2022-07-06 00:00:00,CAM-0083,21.55036,79.223679,G003006,core_forest,core_forest,mixed_forest,Paoni Buffer,CAM-0083,animal_trail,CAM-0102,2.13,172.5,0.71,HR-247,0.998,True,0.391,5.903,4.496,Paoni,2.292,Paoni Nala,0.768,0.573,0.172,True,0.063,poor,0.29,RESTING,resting,monsoon,SAFE,20.5,Night (IR Flash),Camera Trap (Wildlife),4.496,observation,normal,0.0
5454c346-d89,253,000965.jpg,2022-07-06 00:00:00,CAM-0030,21.658278,79.182343,G009004,core_forest,core_forest,teak_forest,West Pench,CAM-0030,animal_trail,CAM-0025,2.343,185.2,0.78,HR-253,1.084,True,5.69,9.14,8.323,Ghiregaon,7.123,Chorbahuli Nala,0.735,0.0,0.05,True,0.506,poor_ir,0.27,SLOW,slow_movement,monsoon,SAFE,19.9,Night (IR Flash),Camera Trap (Wildlife),8.323,observation,normal,0.0
744f5dcf-f41,25,003365.jpg,2022-07-06 03:00:00,CAM-0104,21.677021,79.318773,G010011,core_forest,core_forest,bamboo,Sillari Buffer Sector,CAM-0104,streambed,CAM-0016,1.64,353.5,0.55,HR-25,0.217,True,4.824,8.663,7.107,Kolitmara,2.094,Kulbehra Stream,0.778,0.617,0.084,True,0.177,poor,0.28,SLOW,slow_movement,monsoon,SAFE,21.0,Night (IR Flash),Camera Trap (Wildlife),7.107,observation,normal,0.0
2aca3029-0b2,40,004453.jpg,2022-07-06 03:00:00,CAM-0081,21.53739,79.179886,G002004,buffer,buffer,mixed_forest,Paoni Buffer,CAM-0081,ridge,CAM-0081,0.0,0.0,0.0,HR-40,1.195,True,2.002,3.562,2.06,Ghoti,4.212,Paoni Nala,0.39,0.348,0.471,True,0.153,partial,0.55,SLOW,slow_movement,monsoon,CAUTION,20.3,Night (IR Flash),CCTV / Solar Camera,2.06,observation,normal,0.0
15eb8a18-4de,43,003277.jpg,2022-07-06 03:00:00,CAM-0047,21.622745,79.237739,G007007,core_forest,core_forest,bamboo,Chorbahuli,CAM-0047,animal_trail,CAM-0047,0.0,0.0,0.0,HR-43,1.214,True,8.511,13.612,11.365,Wadamba,2.774,Chorbahuli Nala,0.925,0.384,0.05,True,0.149,poor,0.33,NORMAL,normal_travel,monsoon,SAFE,21.4,Night (IR Flash),Camera Trap (Wildlife),11.365,observation,normal,0.0
0c21f3c0-f5a,81,003397.jpg,2022-07-06 03:00:00,CAM-0014,21.608399,79.358705,G006013,core_forest,core_forest,teak_forest,East Pench,CAM-0014,streambed,CAM-0014,0.0,0.0,0.0,HR-81,0.657,True,0.423,3.524,2.738,Sillari,5.483,East Pench Nala,0.722,0.08,0.24,True,0.174,partial,0.52,RESTING,resting,monsoon,SAFE,21.1,Night (IR Flash),Camera Trap (Wildlife),2.738,observation,normal,0.0
68a24f4e-d64,96,004922.jpg,2022-07-06 03:00:00,CAM-0065,21.568745,79.163551,G004003,core_forest,core_forest,teak_forest,Saleghat,CAM-0065,animal_trail,CAM-0075,2.673,309.7,0.89,HR-96,1.954,True,0.3,5.506,1.762,Wadamba,2.918,Saleghat Nala,0.838,0.477,0.225,True,0.062,partial,0.57,RESTING,resting,monsoon,SAFE,20.6,Night (IR Flash),Camera Trap (Wildlife),1.762,observation,normal,0.0
2ab9cd87-7d1,106,001020.jpg,2022-07-06 03:00:00,CAM-0123,21.591028,79.260318,G005008,core_forest,core_forest,teak_forest,NH-44 Corridor,CAM-0123,animal_trail,CAM-0123,0.0,0.0,0.0,HR-106,1.9,True,4.568,9.399,9.869,Khapa,4.353,NH-44 Culvert Pool,0.864,0.239,0.249,True,0.226,occluded,0.31,SLOW,slow_movement,monsoon,SAFE,20.5,Night (IR Flash),Camera Trap (Wildlife),9.869,observation,prey_driven_movement,0.4
6de7f178-1c8,145,003327.jpg,2022-07-06 03:00:00,CAM-0046,21.678507,79.262817,G010008,core_forest,core_forest,teak_forest,Chorbahuli,CAM-0046,crossing,CAM-0046,0.0,0.0,0.0,HR-145,0.37,True,7.662,10.329,8.163,Bandara,3.947,Chorbahuli Nala,0.858,0.344,0.249,True,0.115,poor,0.3,SLOW,slow_movement,monsoon,SAFE,20.0,Night (IR Flash),Camera Trap (Wildlife),8.163,observation,normal,0.0
4e1bbad4-4bd,175,004522.jpg,2022-07-06 03:00:00,CAM-0023,21.698385,79.14569,G011002,core_forest,core_forest,mixed_forest,West Pench,CAM-0023,forest_road,CAM-0023,0.0,0.0,0.0,HR-175,0.717,True,1.19,4.792,3.414,Pitesur,4.576,Bodalkasa Waterhole,0.755,0.205,0.228,True,0.205,poor,0.25,RESTING,resting,monsoon,SAFE,21.3,Night (IR Flash),Camera Trap (Wildlife),3.414,observation,normal,0.0
16c68652-b74,201,003430.jpg,2022-07-06 03:00:00,CAM-0056,21.733428,79.222533,G013006,core_forest,core_forest,mixed_forest,Devalapar,CAM-0056,animal_trail,CAM-0056,0.0,0.0,0.0,HR-201,1.421,True,1.799,4.477,2.836,Hiwra,2.9,Pench River North,0.784,0.509,0.244,True,0.104,poor,0.26,SLOW,slow_movement,monsoon,SAFE,21.3,Night (IR Flash),Camera Trap (Wildlife),2.836,observation,prolonged_absence,0.95
f9234df8-fc5,211,004209.jpg,2022-07-06 03:00:00,CAM-0019,21.626318,79.338994,G007012,core_forest,core_forest,mixed_forest,East Pench,CAM-0019,animal_trail,CAM-0006,2.078,86.7,0.69,HR-211,0.739,True,3.186,6.346,4.998,Sillari,2.787,East Pench Nala,0.811,0.521,0.159,True,0.094,poor,0.33,RESTING,resting,monsoon,SAFE,22.0,Night (IR Flash),Camera Trap (Wildlife),4.998,observation,normal,0.0
e945d149-ade,228,002431.jpg,2022-07-06 03:00:00,CAM-0080,21.532353,79.202565,G002005,buffer,buffer,teak_forest,Paoni Buffer,CAM-0080,forest_road,CAM-0080,0.0,0.0,0.0,HR-228,1.468,True,1.854,3.73,1.944,Sawara,1.815,Paoni Nala,0.695,0.674,0.466,True,0.074,partial,0.58,SLOW,slow_movement,monsoon,CAUTION,19.5,Night (IR Flash),CCTV / Solar Camera,1.944,observation,normal,0.0
73c42585-31a,244,000299.jpg,2022-07-06 03:00:00,CAM-0041,21.640701,79.238195,G008007,core_forest,core_forest,teak_forest,Chorbahuli,CAM-0041,forest_road,CAM-0037,2.095,47.4,0.7,HR-244,0.934,True,10.456,14.664,12.557,Bandara,1.306,Chorbahuli Nala,0.95,0.599,0.05,True,0.11,partial,0.56,RESTING,resting,monsoon,SAFE,20.3,Night (IR Flash),Camera Trap (Wildlife),12.557,observation,normal,0.0
46ed2307-043,250,003657.jpg,2022-07-06 03:00:00,CAM-0056,21.733428,79.222533,G013006,core_forest,core_forest,mixed_forest,Devalapar,CAM-0056,animal_trail,CAM-0056,0.0,0.0,0.0,HR-250,0.57,True,1.799,4.477,2.836,Hiwra,2.9,Pench River North,0.784,0.509,0.244,True,0.241,partial,0.58,SLOW,slow_movement,monsoon,SAFE,20.5,Night (IR Flash),Camera Trap (Wildlife),2.836,observation,normal,0.0
c3e492a6-81e,255,003460.jpg,2022-07-06 03:00:00,CAM-0088,21.537241,79.262542,G002008,buffer,buffer,teak_forest,Nagalwadi Buffer,CAM-0088,crossing,CAM-0095,1.876,164.8,0.63,HR-255,1.381,True,1.335,3.793,4.364,Chargaon,4.455,Paoni Nala,0.756,0.191,0.32,True,0.057,poor,0.26,SLOW,slow_movement,monsoon,CAUTION,21.1,Night (IR Flash),Camera Trap (Wildlife),4.364,observation,normal,0.0
cbb68d8a-108,6,002122.jpg,2022-07-06 06:00:00,CAM-0108,21.643657,79.126133,G008001,buffer,buffer,grassland,West Buffer,CAM-0108,streambed,CAM-0111,1.755,7.5,0.59,HR-6,1.617,True,0.497,2.901,3.911,Bodhali,3.381,West Buffer Stream,0.512,0.756,0.447,True,0.058,partial,0.54,SLOW,slow_movement,monsoon,CAUTION,25.6,Dawn / Dusk,Camera Trap (Wildlife),3.911,observation,normal,0.0
0f0e7192-c22,42,001184.jpg,2022-07-06 06:00:00,CAM-0087,21.551809,79.319924,G003011,buffer,buffer,teak_forest,Nagalwadi Buffer,CAM-0087,forest_road,CAM-0087,0.0,0.0,0.0,HR-42,0.92,True,1.802,2.327,2.634,Khapa,10.36,NH-44 Culvert Pool,0.416,0.0,0.444,True,0.184,partial,0.53,RESTING,resting,monsoon,CAUTION,27.4,Dawn / Dusk,Camera Trap (Wildlife),2.634,observation,normal,0.0
9d2a27dd-fcb,55,001681.jpg,2022-07-06 06:00:00,CAM-0101,21.64605,79.20352,G008005,core_forest,core_forest,teak_forest,Sillari Buffer Sector,CAM-0101,ridge,CAM-0101,0.0,0.0,0.0,HR-55,1.063,True,8.077,11.491,10.825,Ghiregaon,4.789,Chorbahuli Nala,0.82,0.172,0.05,True,0.475,partial,0.55,NORMAL,normal_travel,monsoon,SAFE,27.9,Dawn / Dusk,Camera Trap (Wildlife),10.825,observation,normal,0.0
276db0b7-46e,60,000575.jpg,2022-07-06 06:00:00,CAM-0039,21.65985,79.243359,G009007,core_forest,core_forest,teak_forest,Chorbahuli,CAM-0039,ridge,CAM-0039,0.0,0.0,0.0,HR-60,0.5,True,9.897,12.511,10.371,Bandara,1.785,Chorbahuli Nala,1.0,0.66,0.05,True,0.622,occluded,0.34,SLOW,slow_movement,monsoon,SAFE,27.5,Dawn / Dusk,Camera Trap (Wildlife),10.371,observation,normal,0.0
86392c99-a32,66,002542.jpg,2022-07-06 06:00:00,CAM-0090,21.518734,79.278986,G001009,buffer,buffer,mixed_forest,Nagalwadi Buffer,CAM-0090,forest_road,CAM-0096,1.884,88.9,0.63,HR-66,1.438,True,3.708,1.194,2.369,Rawanwadi,6.203,Paoni Nala,0.502,0.272,0.67,True,0.062,partial,0.56,SLOW,slow_movement,monsoon,CAUTION,25.0,Dawn / Dusk,CCTV / Solar Camera,2.369,observation,normal,0.0
aa0a51ec-ccd,72,003635.jpg,2022-07-06 06:00:00,CAM-0030,21.658278,79.182343,G009004,core_forest,core_forest,teak_forest,West Pench,CAM-0030,animal_trail,CAM-0033,3.004,218.5,1.0,HR-72,1.202,True,5.69,9.14,8.323,Ghiregaon,7.123,Chorbahuli Nala,0.735,0.0,0.05,True,0.231,occluded,0.38,NORMAL,normal_travel,monsoon,SAFE,24.5,Dawn / Dusk,Camera Trap (Wildlife),8.323,observation,normal,0.0
34d3302f-2e0,217,003230.jpg,2022-07-06 06:00:00,CAM-0008,21.609576,79.316853,G006011,core_forest,core_forest,mixed_forest,East Pench,CAM-0008,streambed,CAM-0002,2.167,131.4,0.72,HR-217,1.35,True,4.075,7.737,6.83,Pipariya,4.687,East Pench Nala,0.732,0.281,0.05,True,0.109,partial,0.58,NORMAL,normal_travel,monsoon,SAFE,26.9,Dawn / Dusk,Camera Trap (Wildlife),6.83,observation,normal,0.0
c0f33275-aa7,229,004243.jpg,2022-07-06 06:00:00,CAM-0068,21.627219,79.165474,G007003,core_forest,core_forest,mixed_forest,Saleghat,CAM-0068,animal_trail,CAM-0063,1.55,283.0,0.52,HR-229,0.669,True,3.666,7.268,6.996,Bodhali,3.577,Saleghat Nala,0.813,0.368,0.05,True,0.071,partial,0.56,NORMAL,normal_travel,monsoon,SAFE,27.2,Dawn / Dusk,Camera Trap (Wildlife),6.996,observation,normal,0.0
b072fa1e-0de,246,002492.jpg,2022-07-06 06:00:00,CAM-0114,21.623022,79.142596,G007002,core_forest,core_forest,teak_forest,West Buffer,CAM-0114,crossing,CAM-0111,2.001,106.0,0.67,HR-246,1.524,True,1.093,4.728,4.606,Bodhali,2.979,West Buffer Stream,0.512,0.756,0.447,True,0.087,occluded,0.37,NORMAL,normal_travel,monsoon,SAFE,24.8,Dawn / Dusk,Camera Trap (Wildlife),4.606,observation,normal,0.0
3cf58adc-f94,267,000167.jpg,2022-07-06 06:00:00,CAM-0109,21.571644,79.144756,G004002,buffer,buffer,teak_forest,West Buffer,CAM-0109,animal_trail,CAM-0062,2.398,222.1,0.8,HR-267,1.641,True,0.845,4.131,2.128,Wadamba,3.327,Saleghat Nala,0.885,0.556,0.276,True,0.053,partial,0.56,SLOW,slow_movement,monsoon,CAUTION,27.2,Dawn / Dusk,Camera Trap (Wildlife),2.128,observation,normal,0.0
a375ed58-955,1,000518.jpg,2022-07-06 09:00:00,CAM-0030,21.658278,79.182343,G009004,core_forest,core_forest,teak_forest,West Pench,CAM-0030,animal_trail,CAM-0026,2.154,260.7,0.72,HR-1,0.814,True,5.69,9.14,8.323,Ghiregaon,7.123,Chorbahuli Nala,0.735,0.0,0.05,True,0.419,good,0.84,SLOW,slow_movement,monsoon,SAFE,28.0,Daylight,Camera Trap (Wildlife),8.323,observation,normal,0.0
776dfbc1-33a,13,002611.jpg,2022-07-06 09:00:00,CAM-0001,21.645854,79.319692,G008011,core_forest,core_forest,teak_forest,East Pench,CAM-0001,streambed,CAM-0016,1.832,182.9,0.61,HR-13,1.761,True,5.712,8.661,7.705,Sillari,1.157,East Pench Nala,0.884,0.762,0.062,True,0.255,good,0.79,SLOW,slow_movement,monsoon,SAFE,25.6,Daylight,Camera Trap (Wildlife),7.705,observation,normal,0.0
401bcd64-16d,69,003721.jpg,2022-07-06 09:00:00,CAM-0031,21.682028,79.142899,G010002,core_forest,core_forest,teak_forest,West Pench,CAM-0031,crossing,CAM-0023,1.838,189.0,0.61,HR-69,0.632,True,1.071,4.634,3.91,Ghiregaon,6.405,Bodalkasa Waterhole,0.758,0.0,0.201,True,0.546,good,0.82,SLOW,slow_movement,monsoon,SAFE,24.5,Daylight,Camera Trap (Wildlife),3.91,observation,normal,0.0
eb93ca95-436,96,003934.jpg,2022-07-06 09:00:00,CAM-0072,21.572058,79.179391,G004004,core_forest,core_forest,teak_forest,Saleghat,CAM-0072,animal_trail,CAM-0065,1.672,77.3,0.56,HR-96,1.557,True,1.415,7.056,3.146,Wadamba,2.947,Saleghat Nala,0.838,0.477,0.225,True,0.209,poor,0.28,RESTING,resting,monsoon,SAFE,24.9,Daylight,Camera Trap (Wildlife),3.146,observation,normal,0.0
3ae34d1d-7fa,114,004699.jpg,2022-07-06 09:00:00,CAM-0039,21.65985,79.243359,G009007,core_forest,core_forest,teak_forest,Chorbahuli,CAM-0039,ridge,CAM-0039,0.0,0.0,0.0,HR-114,0.306,True,9.897,12.511,10.371,Bandara,1.785,Chorbahuli Nala,1.0,0.66,0.05,True,0.149,occluded,0.36,RESTING,resting,monsoon,SAFE,26.5,Daylight,Camera Trap (Wildlife),10.371,observation,normal,0.0
a2c3af63-259,211,000891.jpg,2022-07-06 09:00:00,CAM-0006,21.625225,79.318854,G007011,core_forest,core_forest,bamboo,East Pench,CAM-0006,animal_trail,CAM-0019,2.078,266.7,0.69,HR-211,2.432,True,5.017,8.316,6.969,Sillari,2.98,East Pench Nala,0.811,0.521,0.159,True,0.071,occluded,0.38,RESTING,resting,monsoon,SAFE,27.5,Daylight,Camera Trap (Wildlife),6.969,observation,normal,0.0
bbc76b18-9d0,237,002963.jpg,2022-07-06 09:00:00,CAM-0056,21.733428,79.222533,G013006,core_forest,core_forest,mixed_forest,Devalapar,CAM-0056,animal_trail,CAM-0056,0.0,0.0,0.0,HR-237,1.749,True,1.799,4.477,2.836,Hiwra,2.9,Pench River North,0.971,0.639,0.242,True,0.073,poor,0.28,RESTING,resting,monsoon,SAFE,24.2,Daylight,Camera Trap (Wildlife),2.836,observation,prey_driven_movement,0.4
b00ccb95-a95,252,002033.jpg,2022-07-06 09:00:00,CAM-0061,21.733696,79.262554,G013008,core_forest,core_forest,teak_forest,Devalapar,CAM-0061,animal_trail,CAM-0116,2.957,127.6,0.99,HR-252,1.802,True,1.642,4.213,2.049,Bandara,2.56,Devalapar Waterhole,0.919,0.604,0.471,True,0.115,partial,0.53,RESTING,resting,monsoon,SAFE,26.6,Daylight,Camera Trap (Wildlife),2.049,observation,normal,0.0
95e18cf7-64c,256,003688.jpg,2022-07-06 09:00:00,CAM-0002,21.622489,79.301077,G007010,core_forest,core_forest,mixed_forest,East Pench,CAM-0002,streambed,CAM-0003,1.393,0.9,0.46,HR-256,1.157,True,6.151,9.945,8.722,Sillari,3.745,Pench River Main,0.732,0.281,0.05,True,0.081,poor,0.33,RESTING,resting,monsoon,SAFE,24.8,Daylight,Camera Trap (Wildlife),8.722,observation,normal,0.0
4004bb50-43f,273,003777.jpg,2022-07-06 09:00:00,CAM-0112,21.604546,79.122395,G006001,buffer,buffer,mixed_forest,West Buffer,CAM-0112,animal_trail,CAM-0112,0.0,0.0,0.0,HR-273,1.161,True,1.342,2.486,2.513,Teliya,1.388,West Buffer Stream,0.692,0.786,0.449,True,0.277,good,0.81,SLOW,slow_movement,monsoon,CAUTION,24.6,Daylight,Camera Trap (Wildlife),2.513,observation,normal,0.0
77beb722-fa6,40,001947.jpg,2022-07-06 12:00:00,CAM-0075,21.553358,79.183519,G003004,buffer,buffer,mixed_forest,Paoni Buffer,CAM-0075,animal_trail,CAM-0081,1.812,11.9,0.6,HR-40,0.936,True,0.237,5.346,2.943,Wadamba,4.565,Paoni Nala,0.39,0.348,0.471,True,0.059,poor,0.26,RESTING,resting,monsoon,CAUTION,32.0,Daylight,Camera Trap (Wildlife),2.943,observation,normal,0.0
af667fae-39f,51,000820.jpg,2022-07-06 12:00:00,CAM-0015,21.64353,79.358313,G008013,core_forest,core_forest,teak_forest,East Pench,CAM-0015,animal_trail,CAM-0015,0.0,0.0,0.0,HR-51,0.837,True,1.458,4.367,3.799,Pangdi,3.003,East Pench Nala,0.807,0.517,0.203,True,0.103,poor,0.27,RESTING,resting,monsoon,SAFE,28.5,Daylight,Camera Trap (Wildlife),3.799,observation,normal,0.0
38f4bdbe-11e,57,000769.jpg,2022-07-06 12:00:00,CAM-0082,21.517311,79.241654,G001007,buffer,buffer,teak_forest,Paoni Buffer,CAM-0082,ridge,CAM-0096,1.965,266.5,0.66,HR-57,1.54,True,3.079,2.398,2.373,Paoni,2.638,Paoni Nala,0.563,0.572,0.465,True,0.084,partial,0.58,RESTING,resting,monsoon,CAUTION,31.0,Daylight,Camera Trap (Wildlife),2.373,observation,normal,0.0
d8555994-9a3,97,002760.jpg,2022-07-06 12:00:00,CAM-0061,21.733696,79.262554,G013008,core_forest,core_forest,teak_forest,Devalapar,CAM-0061,animal_trail,CAM-0116,2.957,127.6,0.99,HR-97,2.529,False,1.642,4.213,2.049,Bandara,2.56,Devalapar Waterhole,0.919,0.604,0.471,True,0.056,partial,0.57,RESTING,resting,monsoon,SAFE,30.1,Daylight,Camera Trap (Wildlife),2.049,observation,prey_driven_movement,0.4
23567678-ac6,130,003818.jpg,2022-07-06 12:00:00,CAM-0024,21.699067,79.200892,G011005,core_forest,core_forest,bamboo,West Pench,CAM-0024,animal_trail,CAM-0024,0.0,0.0,0.0,HR-130,0.262,True,5.281,8.376,6.195,Bodalkasa,3.717,Pench River North,0.834,0.383,0.11,True,0.365,excellent,0.97,RESTING,resting,monsoon,SAFE,28.5,Daylight,Camera Trap (Wildlife),6.195,observation,normal,0.0
79b41252-a73,160,002731.jpg,2022-07-06 12:00:00,CAM-0030,21.658278,79.182343,G009004,core_forest,core_forest,teak_forest,West Pench,CAM-0030,animal_trail,CAM-0025,2.343,185.2,0.78,HR-160,0.593,True,5.69,9.14,8.323,Ghiregaon,7.123,Chorbahuli Nala,0.735,0.0,0.05,True,0.056,poor,0.29,RESTING,resting,monsoon,SAFE,28.1,Daylight,Camera Trap (Wildlife),8.323,observation,normal,0.0
338eb63b-4d9,172,002432.jpg,2022-07-06 12:00:00,CAM-0055,21.69942,79.218717,G011006,core_forest,core_forest,bamboo,Devalapar,CAM-0055,streambed,CAM-0053,2.804,230.6,0.93,HR-172,1.061,True,5.584,8.269,6.514,Hiwra,2.047,Pench River North,0.836,0.665,0.096,True,0.124,poor,0.27,RESTING,resting,monsoon,SAFE,29.5,Daylight,Camera Trap (Wildlife),6.514,observation,normal,0.0
4de8d585-590,244,002353.jpg,2022-07-06 12:00:00,CAM-0047,21.622745,79.237739,G007007,core_forest,core_forest,bamboo,Chorbahuli,CAM-0047,animal_trail,CAM-0041,1.994,181.3,0.66,HR-244,1.067,True,8.511,13.612,11.365,Wadamba,2.774,Chorbahuli Nala,0.95,0.599,0.05,True,0.122,partial,0.55,RESTING,resting,monsoon,SAFE,28.3,Daylight,Camera Trap (Wildlife),11.365,observation,prey_driven_movement,0.4
